0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,forehand,topspin,bad form
-3.36,-4,-4,-4,-1.35,-1.63,-1.16,-0.21,-0.45,-0.49,-2.95,-2.86,0.86,4,4,2.89,1.5,2.68,1.9,1.58,0.94,1.81,2.28,2.81,-0.21,-1,-0.85,-0.23,-0.8,-0.61,111.88,297.06,505.37,328.06,313.54,139.34,82.76,46.14,15.08,-26,266.24,328.98,144.41,-21.06,-10.19,-36.13,-49.56,-23.5,-9.22,-35.28,288.94,510.01,618.47,645.08,340.09,30.82,83.98,76.9,-28.87,-33.14,1,0,0
-4,-4,0.21,-1.49,-0.88,-0.79,-0.77,-0.64,-0.45,-0.46,3.03,4,4,0.99,3.09,1.86,1.35,1.25,0.93,0.69,-2.13,-2.34,-3.54,-1.77,0.09,0.32,-0.28,-0.44,-0.12,-0.28,882.08,516.97,446.47,-73.06,134.95,20.2,151.31,114.26,8.06,46.45,500,262.27,20.02,22.28,-159.73,-42.42,-26,-45.96,-27.1,11.54,668.09,922.79,218.2,176.94,209.23,101.26,56.46,2.2,-13.24,-34.18,1,0,0
-4,-4,-4,-4,-0.54,-0.78,0,-0.48,-0.79,-0.78,-3.05,-1.74,4,4,4,1.49,2.95,1.44,1.12,1.55,-1.44,-3.99,-2.48,-3.03,-3.03,0.04,-0.24,-0.36,-0.31,-0.6,168.7,169.19,309.02,695.37,108.4,-190.61,324.4,82.64,122.31,175.84,1053.96,820.56,514.53,89.54,-34.55,-71.66,-115.3,5.92,-15.32,-35.03,302.19,797.49,844.06,689.03,277.59,72.08,216.98,35.83,20.45,10.93,1,0,0
-4,-4,-4,-1.18,-1.33,-0.6,-0.57,-0.58,-0.42,-0.49,0.56,2.13,4,3.86,2.14,3.32,1.95,1.42,1.56,1.58,-2.91,-3.05,-2.56,-2.92,-1.55,-0.78,-0.36,-0.7,-0.47,-0.28,15.44,183.17,749.82,-68.54,153.2,132.87,33.2,117.61,59.02,11.11,1223.75,560.3,149.84,180.85,44.25,-11.23,21.79,0.18,3.85,-7.75,689.88,708.56,637.02,297.36,224.73,198.18,76.66,20.45,-6.71,-34.18,1,0,0
-4,-4,-0.74,-1.29,-0.31,0.21,-0.18,-0.45,-0.46,-0.4,3.75,4,4,0.72,2.07,2.53,1.4,1.12,1.01,0.89,-0.09,1.16,-4,-1.19,-0.99,-0.82,-0.41,-0.7,-0.54,-0.36,546.63,584.59,556.09,-74.04,115.48,65.43,37.9,2.56,-25.7,-12.21,525.63,186.28,88.81,-76.17,-30.52,-44.07,-51.7,-7.26,-39.12,-50.78,801.76,780.88,0.06,36.62,162.72,90.52,-32.96,-53.77,-56.09,-76.97,1,0,0
-4,-4,-1.44,-0.72,-0.05,0.17,-0.15,-0.65,-0.94,-1.04,2.97,4,4,1.79,1.69,2.2,2.03,2.21,1.99,2.29,-0.23,2.34,-3.21,0.4,0.11,0.21,-0.14,-0.7,-0.58,-0.91,668.27,528.2,812.01,-350.89,37.72,63.78,106.02,95.09,43.64,166.08,389.4,55.6,-181.15,-78.25,-72.39,-48.77,-1.95,21.85,-5.8,-104.61,943.6,1047.67,208.8,82.95,94.54,68.54,-11.17,-75.32,-136.41,-223.33,1,0,0
-4,-4,-4,-1.43,0.2,0.22,0.3,-0.22,-0.79,-1.25,-3.14,-1.18,4,4,3.36,2.06,2.51,2.09,1.77,1.64,-0.65,-2.73,2.02,-3.75,-0.46,0.8,0.19,-0.3,-0.78,-0.52,464.78,524.66,221.13,784.61,-223.45,-12.21,80.57,58.96,19.23,-62.44,657.47,264.28,108.34,-199.83,-57.07,-68.18,-23.56,55.48,93.38,94.73,175.9,953.19,1146.55,258.61,286.99,136.35,96.8,-30.4,-92.1,-158.69,1,0,0
-3.96,-4,-4,-4,-1.57,-0.91,0.71,0.34,-0.45,-0.36,-3.13,-3.04,-0.09,4,4,1.13,2.9,2.31,2.26,2.31,2.18,4,2.77,2.66,-3.43,-0.85,0.89,-0.08,-0.82,-0.74,129.09,434.14,388.18,438.66,928.34,-251.77,68.48,-23.56,-10.74,-38.27,309.2,279.54,212.28,314.03,-191.59,-73.06,-84.47,72.81,101.26,52.8,250.67,475.95,1073.97,815.98,193.85,121.64,79.16,3.42,-14.34,-73.49,1,0,0
-4,-4,-4,-2.74,-0.64,-0.25,0.56,-0.17,-0.81,-1.25,-1.36,0.93,4,4,2.26,1.6,4,2.01,1.84,1.78,2.2,-0.31,-3.64,-4,-1.51,-0.45,-1.16,-0.98,-1.16,-1.3,432.62,527.1,619.87,685.06,-322.94,16.66,163.45,59.45,106.45,65.12,640.32,844.97,478.94,-21.42,-26.79,22.09,77.15,20.69,29.3,47.85,126.95,662.54,854.31,573.55,132.26,161.5,184.94,-34.97,-108.58,-146.97,1,0,0
-4,-4,-4,0.67,-1.07,-0.43,0.58,-0.49,-0.88,-0.82,-0.81,4,4,4,-0.02,3.42,3.89,2.3,1.63,2.07,2.52,3.46,1.27,-3.87,0.07,0.45,-0.29,-0.72,-0.58,-0.6,553.65,554.5,946.72,-130.31,107.73,114.69,46.51,128.42,-21.73,-66.53,475.28,322.33,495.67,7.32,-74.65,-119.75,4.7,38.21,43.58,50.72,435,1096.5,674.74,225.1,28.5,254.7,108.34,-147.77,-90.88,-85.27,1,0,0
-4,-4,-0.29,-0.94,-0.16,0.08,-0.03,-0.75,-1.55,-1.27,2.76,4,4,2.36,1.89,2.35,2.45,2.03,1.6,1.91,-2.03,-0.6,-3.78,-0.67,-0.11,-0.55,-0.53,-1.5,-1.81,-1.89,1004.27,860.47,329.04,-261.54,-36.99,208.98,129.52,162.96,177.31,261.84,524.41,-56.88,102.72,-204.59,-70.92,-72.51,-77.82,-26.49,-162.29,-229.25,426.15,945.01,73.3,55.54,82.21,50.9,-49.26,-213.99,-298.71,-279.42,1,0,0
-4,-4,-1.33,-2.35,-1.07,-0.28,-0.62,-1.07,-1.33,-1.61,1.52,4,4,1.25,3.14,3.73,2.14,1.71,1.89,2.05,-2.85,-0.7,-2.75,-0.85,-0.13,-0.18,-0.27,-0.72,-0.79,-0.83,759.03,342.59,509.58,-206.48,123.05,132.51,5,84.96,61.52,108.15,544.37,180.97,173.16,-39.31,-66.41,-64.82,18.13,23.56,-19.1,-76.05,696.47,1139.83,324.65,65.06,275.45,111.21,-63.72,-120.48,-159.42,-242.92,1,0,0
-4,-4,-1.9,-1.84,-0.68,0.31,-0.33,-1,-1.42,-1.68,4,4,4,1.13,2.19,3.92,2.54,1.88,2.26,2.2,2.82,2.18,-1.22,-1.29,-0.17,0.16,-0.32,-0.67,-0.64,-0.58,468.14,336.06,523.8,-22.64,18.13,11.84,42.3,31.01,-47.73,-53.34,47.36,109.74,12.88,-23.93,-77.82,-44.92,17.76,36.87,28.87,-44.19,970.95,931.15,272.52,-57.74,249.82,142.09,-133.18,-155.7,-153.32,-244.08,1,0,0
-4,-4,-2.43,-1.22,-0.74,-0.16,-0.17,-0.5,-1.06,-1.08,3.92,4,4,1.68,0.72,2.67,2.73,1.95,1.77,1.87,4,2.57,-0.79,-1.25,-0.46,-0.15,0.03,-0.58,-0.46,-0.37,515.5,323.67,867.19,-27.22,-19.84,107.12,33.08,-8.73,-72.45,-129.76,-87.4,304.81,88.75,13.67,53.22,-7.69,26,63.23,41.56,16.66,1022.46,1064.27,238.53,-200.01,136.6,161.62,34.48,-123.23,-86.98,-38.27,1,0,0
-4,-4,0.02,-0.44,0,-0.23,-0.6,-0.57,-0.91,-1.05,4,4,3.91,1.71,3.46,1.99,1.38,1.67,1.46,1.32,-1.77,-4,-3.01,-0.25,-1.49,-1.44,-1.09,-1.08,-0.72,-0.88,345.83,1335.39,-472.05,87.1,157.59,32.71,48.71,70.92,-10.38,28.93,692.57,-41.32,165.77,-29.91,108.76,54.69,2.69,-42.05,-63.29,-82.58,955.02,718.14,98.33,156.98,145.87,-15.26,-29.54,-33.87,-97.66,-122.31,1,0,0
-4,-4,-4,-4,-1.99,-1.24,-0.59,-0.22,-0.47,-0.73,-2.57,-3.97,0.98,4,3.72,3.95,3.82,2.36,1.69,1.87,-1.91,-2.31,-4,-1.63,-3.58,-2.3,-0.15,-0.53,-0.74,-1.03,-115.54,-318.6,526.37,451.42,-51.76,170.29,35.46,92.1,101.01,94.06,833.62,1007.45,651.06,179.57,219.18,-74.65,-165.71,-60.73,-45.53,-12.7,272.09,402.95,783.08,791.75,167.24,254.21,139.34,-5.55,-70.86,-113.22,1,0,0
-3.71,-4,-4,-4,-4,-2.45,-2.03,-0.65,-0.48,-0.46,-2.8,-2.16,0.08,4,4,4,1.31,3.43,2.29,2.08,2.13,3.3,2.72,2.79,3.76,-1.05,-2.48,-0.6,-0.61,-1.07,107.54,518.43,514.22,343.2,500.37,336.61,58.65,42.48,-8.61,48.83,281.62,341.06,167.97,121.4,67.93,77.21,40.89,-94.79,-41.99,-47,225.1,437.99,951.23,1099.18,899.54,301.82,30.09,151.67,25.27,-10.68,1,0,0
-4,-4,-4,-1.1,-3.28,-1.61,0.53,-0.97,-0.67,-0.6,2.11,4,4,4,-0.12,2.97,4,1.4,1.97,2.19,1.38,1.43,2.75,-0.38,-2.57,-0.05,0.17,-1.7,-0.73,-0.28,709.96,422.91,281.37,782.23,-51.21,101.44,-74.04,235.23,-52,-17.94,333.44,195.37,228.21,5.74,149.48,-176.51,22.77,43.33,-48.34,-9.89,888.79,1375.12,1397.83,578.98,-198.67,364.44,45.84,-130.86,-4.27,-71.72,1,0,0
-4,-4,-4,-4,-2.9,-0.99,-1.39,-0.57,-0.1,-0.46,1.71,3.18,2.99,4,4,4,1.27,1.35,2.07,1.45,1.71,1.7,0.13,2.39,-2.56,-2.07,-1,-1.53,-0.74,-0.76,402.65,476.87,726.38,633.12,629.03,416.93,81.67,112.67,15.44,33.14,580.08,722.96,629.27,71.04,289.92,-260.62,-37.9,-77.03,-88.07,13.24,442.87,548.03,567.81,655.52,441.96,83.44,10.13,134.52,88.5,-81.24,1,0,0
-3.34,-4,-4,-4,-4,0.26,-1.85,-0.01,-0.18,-0.41,-3.03,-3.13,-1.16,3.41,4,4,1.08,2.82,1.74,1.55,1.47,1.92,2.08,3.52,3.3,0.15,-3.52,0.17,-0.62,-0.99,70.37,369.08,427,508.61,857.3,155.4,109.99,52.25,-28.87,-7.81,268.25,272.34,277.04,122.19,-96.98,118.77,63.42,-190.73,-53.77,-78.19,173.03,344.42,805.91,929.81,474.18,311.1,-6.71,57.56,17.03,-6.29,1,0,0
-4,-4,-4,-3.81,0.03,-0.11,-0.07,0.2,0.27,0.42,-3.06,-2.09,2.65,4,4,1.17,1.19,0.92,0.68,0.98,1.17,1.53,2.06,-0.44,-4,-0.75,-1.94,-0.83,-0.6,-0.6,103.27,379.64,430.3,407.17,574.46,-24.9,-15.69,14.83,33.14,52,258.67,225.1,239.14,190.12,-158.75,-49.13,73.73,-50.29,-35.34,-23.62,78.37,475.34,700.56,653.99,-100.4,34.06,90.76,25.76,19.41,13.31,1,0,0
-4,-4,-1.44,-0.71,0.1,-0.06,-0.37,-0.52,-0.65,-0.77,3.29,4,4,1.24,1.42,1.47,1.19,1.19,1.28,1.29,2.17,-0.48,-3.94,-1.92,-1.09,-1.09,-1.2,-1.49,-1.12,-1.05,738.59,414.61,692.32,-91.67,-49.32,28.56,3.97,4.88,16.11,-3.6,221.07,526,-115.17,-46.45,-44.37,-61.16,-7.69,-20.94,-74.65,-76.23,761.9,803.1,19.59,42.54,93.69,1.95,-22.09,-51.7,-109.74,-144.23,1,0,0
-4,-4,-4,0.56,-0.47,-0.06,0.03,-0.17,-0.57,-0.57,2.27,4,4,4,0.91,1.84,1.93,1.49,1.64,1.8,1.6,1.03,0.41,-3.19,-0.52,-1.1,-1.01,-1.36,-1.37,-1.09,530.94,321.23,790.77,26.12,-119.08,39.61,-31.13,11.29,-16.78,-34.67,293.15,391.17,-251.53,146.3,13.43,15.26,-20.51,-27.1,-48.1,-102.23,983.83,1004.64,493.77,181.09,-10.5,66.89,44.43,-44.8,-54.81,-106.14,1,0,0
-4,-4,-2.92,-1.49,-0.96,-0.21,-0.19,-0.57,-0.97,-1.25,3.51,4,4,2.21,1.81,2.86,2.28,1.59,1.47,1.49,0.38,-0.95,-2.13,-1.87,-0.33,-0.57,-0.59,-0.57,-1.01,-1,749.39,605.53,719.24,-98.27,-61.28,77.51,48.77,52.67,74.52,144.84,281.37,406.49,4.76,-102.42,-114.5,-65.43,-60.36,-30.15,-49.68,-130.74,683.23,937.01,665.71,-30.82,156.86,130.62,-35.58,-112.67,-170.35,-249.57,1,0,0
-4,-4,-0.72,-1.33,-0.68,-0.11,-0.11,-0.8,-1.08,-1.08,2.69,4,4,1.45,2.43,3.16,2.31,1.72,1.56,1.74,-2.06,-1.64,-3.22,-0.84,-0.34,-0.29,-0.38,-0.6,-0.73,-0.56,409.42,558.96,443.24,-244.57,106.93,118.96,50.96,133.12,52.61,36.01,433.29,157.47,71.66,-56.09,-74.34,-67.2,-30.7,-27.71,-11.23,-51.15,717.22,930.18,406.74,83.68,218.57,163.39,-11.9,-134.09,-164.61,-184.39,1,0,0
-4,-3.56,-2.32,0.02,0.11,0.09,-0.02,-0.22,-0.61,-0.77,2.84,4,4,4,2.07,1.59,2.16,1.75,1.31,1.27,1.75,1.82,0.04,-0.16,-0.94,-0.77,-0.82,-0.93,-1.13,-1.19,523.74,487.73,619.75,224,16.48,-36.19,-62.62,-116.58,-45.59,-65.8,-45.72,102.97,-277.83,-150.39,-7.87,-13.43,-0.12,16.6,-9.64,-6.35,808.17,674.32,370.42,99.73,0.37,21.36,6.1,-62.32,-127.69,-108.15,1,0,0
-4,-4,-1.07,-0.33,-0.33,-0.08,-0.11,-0.5,-0.87,-1.01,3.01,4,4,2.52,1.73,2.18,2.12,1.53,1.37,1.41,-0.53,0.24,-0.55,-0.78,-0.41,-0.46,-0.22,-0.49,-0.67,-0.89,774.6,367.98,376.04,58.41,-46.75,25.88,-15.56,-8.3,-1.89,29.11,-147.95,-240.91,-82.15,-63.29,-15.14,-25.33,-45.17,18.01,35.34,-3.6,547.18,922.18,463.38,37.23,108.58,98.69,22.03,-74.46,-109.44,-138.85,1,0,0
-4,-4,-2.76,-0.54,-0.1,0.08,0.04,-0.17,-0.47,-0.46,1.61,4,4,3.25,1.54,1.44,1.47,1.34,1.18,1.34,2.76,1.69,-0.76,-0.67,-0.73,-0.7,-0.39,-0.39,-0.51,-0.37,584.29,539.86,621.4,250.24,-12.02,21.12,-41.99,18.86,6.04,-9.16,42.36,126.65,-189.58,-215.33,-29.42,-54.81,-46.88,17.33,49.68,59.2,711.36,688.6,224.85,58.41,64.94,38.94,51.09,-21.36,-66.04,-60.49,1,0,0
-4,-4,-3.56,-1.22,-0.94,-0.52,-0.26,-0.56,-1,-1.22,0.64,4,4,3.69,1.83,2.14,2.14,1.63,1.41,1.49,-2.88,-2.04,-1.04,-2.23,-1.14,-0.56,-0.34,-0.68,-0.83,-0.87,645.32,536.19,541.5,162.41,7.14,87.46,36.99,73.97,52.98,58.11,580.26,299.38,136.05,118.53,11.78,-50.6,-32.41,-3.72,-7.63,-31.25,409.79,794.49,392.82,211.85,138.18,142.52,75.32,-65,-104.06,-145.63,1,0,0
-4,-4,-4,-4,-2.07,-0.02,0.05,-0.21,0.02,-0.44,-1.25,0.61,3.8,4,4,3.27,1.4,1.35,1.99,1.35,2.41,1.23,1.28,-1.39,-1.89,-1.11,-0.76,-0.64,-0.7,-0.93,357.97,485.53,215.21,617.13,497.8,-66.71,98.88,70.74,-48.77,8.73,177.12,254.15,268.74,274.84,-254.7,31.86,-37.78,-15.56,54.26,31.86,437.07,827.45,1033.14,400.27,202.51,264.95,2.32,42.36,16.72,-86.36,1,0,0
-3.85,-4,-4,-4,-3.28,-0.95,-1.6,-0.1,-0.21,-0.44,-1.6,-0.89,1.75,4,4,4,0.72,2.29,1.86,1.52,2.09,2.09,1.85,2.56,1.52,-1.73,-2.49,-0.41,-0.84,-0.91,336.36,458.86,547.55,306.76,522.83,372.56,178.47,-21.67,23.13,65.86,120.79,195.98,194.4,76.11,201.42,52.73,-41.5,-66.22,-53.22,-74.89,268.25,609.8,942.69,906.49,523.74,-90.52,-111.76,143.43,-14.65,-79.35,1,0,0
-4,-4,-3.17,-2.16,-1.37,-0.56,-0.61,-0.79,-0.88,-1.12,1.91,4,4,1.66,4,2.84,0.9,1.3,1.02,1.06,-1.32,-0.71,-1.97,-1.8,-0.78,-0.38,-0.39,-0.36,-0.02,-0.33,466.8,254.88,491.7,46.57,258.67,76.42,31.56,76.84,21.91,10.07,409.55,279.36,25.15,-17.15,-142.15,-47.18,-48.52,-46.2,-34.61,31.37,726.2,941.89,292.72,146.12,264.65,-70.98,-71.96,-76.17,-131.47,-148.56,1,0,0
-4,-4,-4,-4,-0.98,-0.82,-0.54,-0.27,-0.16,-0.46,0.86,2.74,4,4,4,2.4,0.79,2.19,2.08,1.38,2.39,3.67,1.59,3.4,-3.99,-1.6,0.21,-1.07,-0.57,-0.39,477.78,659.24,605.35,243.65,857.36,32.23,2.62,121.03,25.39,44.13,175.42,71.9,39.86,214.72,14.16,-251.16,-62.5,-14.4,-111.57,-19.41,389.04,562.74,909.48,853.82,64.39,-62.13,196.35,194.89,60.61,-76.78,1,0,0
-4,-4,-2.24,-0.76,-0.56,-0.14,0.01,-0.29,-0.45,-0.59,1.51,4,4,2.43,1,1.73,1.75,1.54,1.64,1.64,1.71,0.43,1.81,-2,-1.18,-0.63,-0.85,-1.01,-0.91,-0.67,362.61,367.43,488.53,123.05,-96.8,30.76,-34.73,38.7,48.46,52.61,7.02,184.14,65.06,21,55.36,-52.37,-9.46,-20.39,-41.75,-75.13,898.25,945.01,268.62,-124.02,100.52,48.22,18.74,-47.36,-70.92,-111.02,1,0,0
-4,-4,-2.93,-1.64,-1.07,0.16,-0.62,-0.66,-0.77,-1.04,2.24,4,4,1.8,1.41,3.21,1.16,1.06,1.64,1.56,-1.43,-0.64,-0.64,-2.2,-0.66,-1.15,-0.8,-0.77,-0.68,-0.76,684.51,295.1,423.4,-8.3,-108.83,-23.32,42.97,51.09,61.22,52.73,354.13,187.01,130.92,75.13,21,18.98,-24.72,-43.33,-52.49,-41.93,771.67,994.63,437.19,-32.84,204.1,78.25,-51.51,-21.85,-81.24,-160.52,1,0,0
-4,-4,-3.43,-1.39,-0.94,-0.54,-0.09,-0.53,-0.76,-0.88,2.46,4,4,1.65,-0.39,2.17,2.3,1.32,1.59,1.81,1.5,1.02,-0.96,-1.48,-0.82,-0.79,-0.48,-0.86,-1.07,-0.96,401,325.93,803.71,-373.11,-1.1,76.42,-44.43,68.73,80.57,-2.38,100.04,175.6,-30.15,90.45,0.55,-59.69,-3.3,40.47,31.25,7.2,812.5,813.48,492.55,-94.73,98.75,214.9,29.97,-144.29,-151.67,-147.58,1,0,0
-3.68,-4,-4,-4,-1.46,-1.18,-0.37,0.3,-0.25,-0.3,-2.49,-1.37,2,4,4,1.59,1.58,2.31,1.4,1.33,1.4,2.08,0.89,2.42,-2.89,-2.65,-1.34,-0.63,-1.25,-1.1,324.28,487.24,349.24,24.23,663.02,104.19,-116.21,-19.23,-26.06,-15.38,64.64,-7.51,31.49,5.25,198.85,-78,-53.71,-30.82,8.79,-16.24,214.42,573.18,881.23,767.52,129.52,-99.18,152.89,74.04,-13.73,-12.21,1,0,0
-4,-4,-4,-3.31,-1.76,-0.86,-0.26,-0.28,-0.68,-0.66,-0.88,0.57,4,4,2.69,3.34,4,2.25,1.05,1.3,-2.94,-3.36,-2.89,-4,-2.67,-0.92,-1.04,-1.1,-0.65,-0.48,188.9,15.5,-229.61,290.22,116.33,116.88,175.11,55.91,61.34,43.03,565.98,287.48,696.78,304.44,24.29,26.98,11.9,-28.99,-63.72,-38.33,425.05,710.27,1005.55,500.61,369.93,339.54,175.66,-65.86,-59.69,-67.44,1,0,0
-3.63,-4,-4,-4,-4,-2.99,-1.47,-0.8,0.01,-0.34,-2.15,-1.5,0.72,2.87,4,4,2.28,1.72,3.86,1.85,2.31,2.37,1.41,-2.33,0.21,-3.63,-2.08,-0.74,-0.5,-0.34,-41.75,308.35,148.86,821.17,263.98,368.77,28.81,44.74,82.09,85.94,216.13,590.58,1088.13,487.12,-51.27,236.45,-8.18,-18.31,-30.76,-7.2,-27.04,363.65,830.87,824.04,1108.83,745.79,-84.66,248.84,155.15,-114.2,1,0,0
-3.94,-4,-4,-4,-4,-0.95,-0.68,-0.22,-0.11,-0.31,-1.23,-0.55,-0.06,4,4,4,1.93,2.36,2.38,1.27,2.26,1.87,-0.83,-0.09,-0.03,-1.34,-0.94,-0.75,-1.05,-0.41,222.29,334.11,428.34,687.44,257.2,438.72,-138.24,16.72,-85.63,33.69,488.71,641.36,654.3,172.42,38.94,-39.98,77.15,5.37,23.74,-35.77,134.52,330.99,888.61,1054.63,1003.42,329.1,20.69,85.08,43.64,-73.12,1,0,0
-3.81,-4,-4,-4,-4,-0.68,-1.28,-0.48,-0.11,-0.66,-1.21,-0.74,0.34,4,4,4,-0.33,2.29,2.56,1.34,2.39,3.14,1.14,4,1.99,-1.39,-1.52,0.06,-0.25,-0.83,299.87,559.94,753.36,619.08,828.55,465.64,-142.94,64.94,-21.3,47.61,433.9,419.13,331.12,14.65,117.13,-76.17,27.22,-21.18,21.85,17.64,95.46,316.47,801.51,1000.12,678.71,-131.77,49.8,191.77,50.66,-73.91,1,0,0
-4,-4,-4,-0.42,-0.44,-0.03,-0.51,-0.69,-0.71,-0.99,1.14,4,4,2.49,2.9,3.81,1.52,0.95,1.08,1.07,-2.49,-2.31,-1.78,-1.52,-1.44,-0.7,-0.37,-0.71,-0.67,-0.45,12.88,526.12,380.74,-92.71,153.81,79.71,36.32,47.55,58.84,10.62,944.58,216.74,-105.9,29.79,-34.3,-10.62,5.19,22.09,16.24,14.47,952.82,679.5,843.08,22.16,186.04,65.55,-83.56,-62.26,-83.56,-120.18,1,0,0
-4,-4,-3.98,-1.15,-0.39,-0.09,-0.03,-0.42,-0.69,-1.05,2.66,4,4,2.3,1.28,1.94,2.27,1.66,1.24,1.24,1.22,0.41,-1.97,-1.66,-0.69,-0.43,-0.6,-0.3,-0.81,-0.7,426.51,242,845.83,116.7,-132.08,106.38,67.32,-24.11,-47.91,-21.55,289.37,510.38,96.92,-104.13,-12.45,-9.03,-45.35,12.02,55.24,-30.46,970.34,936.22,337.16,-37.78,196.47,106.26,47.91,-38.76,-71.53,-71.04,1,0,0
-4,-4,-0.99,0.17,0.02,-0.34,-0.49,-0.89,-0.91,-0.71,3.16,4,4,3.35,2.34,1.44,0.87,0.47,0.46,0.89,-1.21,-3.94,-4,-1.98,-0.62,-0.65,-0.93,-1.22,-0.85,-1.22,553.59,625.43,368.47,-77.27,87.77,55.66,68.18,51.51,5.62,63.05,419.37,320.68,-51.76,-10.99,-72.39,-76.6,-16.6,-32.41,-84.29,-78,800.54,735.23,136.66,241.52,12.57,-71.66,-67.87,-106.93,-83.68,-98.02,1,0,0
-4,-4,-3.92,-2.09,-1.27,0.63,-1.17,-1,-1.16,-1.28,1.66,4,4,0.75,4,4,0.7,0.85,1.14,1.28,-2.95,-2.98,-2.18,-2.57,-1.44,-0.91,-1.05,-0.93,-0.77,-0.7,371.03,230.71,739.2,-188.66,261.41,64.09,-25.82,23.32,-19.04,-25.39,890.93,519.71,214.11,96.31,-139.04,-20.75,37.48,-58.59,-76.23,-64.7,755.43,1138.67,476.32,-21.55,446.41,-66.65,-211.24,-77.15,-107.36,-136.05,1,0,0
-3.8,-4,-4,-4,-4,-1.81,-1.33,-0.4,-0.66,-0.77,-2.86,-2.49,-0.2,4,4,3.84,1.89,3.53,1.26,0.74,0.71,0.21,1.21,0.73,0.4,-2.14,-1.37,-1.07,-0.67,-0.55,220.46,288.7,295.29,233.89,309.51,255,-28.2,13.79,-21.42,-6.1,334.78,291.32,138.12,288.45,85.57,61.89,21.79,-54.99,-20.39,-30.82,260.8,579.47,847.35,986.94,462.89,19.65,118.59,11.72,-81.67,-80.81,1,0,0
-2.16,-4,-4,-4,-3.42,-1.4,-0.97,-0.22,-0.34,-0.52,-4,-3.66,-0.97,4,4,3.65,1.52,2.65,1.79,1.29,1.77,1.53,0.79,1.65,0.55,-1.61,-1.34,-0.41,-0.64,-0.76,96.98,322.69,334.47,156.74,296.33,129.09,-58.78,13.18,6.71,-25.09,145.63,220.95,-8.48,-0.67,-0.49,47.79,-28.02,-36.93,-10.99,-8.24,142.33,469.42,773.62,773.62,488.53,-9.03,113.34,80.93,-15.56,-9.09,1,0,0
-3.81,-4,-4,-4,-4,-1.32,-0.17,0.07,0.05,-0.29,-2.03,-1.93,-0.9,3.98,4,4,2.36,1.38,2.03,1.43,1.39,1.54,-0.91,-2.24,-2.34,-2.43,-1.46,-1.08,-1.01,-1.07,167.79,127.38,419.13,342.83,390.62,471.37,-96.86,9.77,-48.34,-53.53,453.74,667.91,727.29,312.62,252.81,-98.02,34.55,-2.81,-1.28,0.24,99.73,362.67,690.67,816.89,503.6,159.67,179.57,78.12,67.44,-48.65,1,0,0
-4,-4,-4,-1.14,-0.75,-0.13,-0.49,-0.44,-0.68,-0.97,3.12,4,4,2.29,1.39,2.24,0.98,1.21,1.27,0.88,-1.43,-3.18,-1.46,-2.52,-1.29,-2.09,-1.17,-0.94,-1.04,-0.84,496.15,417.85,350.04,100.52,-26.43,-17.52,24.96,52.55,61.58,35.77,827.39,445.43,56.03,101.07,-0.55,40.53,-22.89,-75.99,-55.54,-61.04,787.23,841.67,478.76,18.8,162.41,-9.34,-39.92,-45.72,-122.68,-147.22,1,0,0
-4,-4,-4,-1.11,-0.77,-0.28,-0.24,-0.69,-0.89,-1.12,2.43,4,4,3.46,0.98,2.95,2.5,1.6,1.5,1.57,-1.22,-1.41,-1.03,-2.2,-0.7,-0.85,-0.65,-0.61,-0.91,-0.96,271.79,448.97,663.7,154.72,-45.17,68.42,55.91,12.63,68.85,84.29,755.13,486.02,-13,-61.22,-102.54,-15.81,-50.9,-7.02,-9.46,-69.58,869.2,717.47,602.42,5.86,72.94,166.63,-68.66,-155.82,-169.49,-240.97,1,0,0
-4,-4,-4,-0.88,-1.43,-1.55,0.11,-0.42,-0.58,-0.97,-0.74,0.51,4,4,2.88,1.29,4,2.06,1.21,1.36,-2.82,-4,-1.6,-3,-2.64,-0.38,-0.92,-0.25,-0.71,-1.04,140.56,177.37,271.55,615.97,-53.53,-134.22,134.34,-26.49,58.78,49.62,945.8,650.88,297,115.17,62.68,-198.55,-46.63,-89.36,7.69,11.84,442.5,768.74,956.48,709.72,-183.35,165.28,303.83,-153.38,-123.47,-168.15,1,0,0
-4,-4,-4,-4,-4,0.52,-1.4,-0.19,-0.19,-0.47,-0.99,0.71,-0.27,4,4,4,1.1,4,2.2,1.47,2.36,1.13,-4,-3.11,-1.68,-3.35,0.31,-0.89,-0.35,-0.63,-11.35,291.75,403.02,570.92,675.11,-26.25,-227.29,93.93,105.59,93.02,610.9,1159.18,985.6,289.37,3.91,23.5,-60.97,40.47,-57.25,62.93,67.75,284.18,653.14,1019.23,946.96,139.1,111.57,112.61,-46.69,-75.93,1,0,0
